        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , GPU Chip Power Draw [W] , CPU Temperature [°C] ,
2025-02-04 19:50:44 ,         300.0   ,            101.3   ,               39.4   ,        49.1   ,                   0.0   ,               39.0   ,
2025-02-04 19:50:45 ,         300.0   ,            101.3   ,               39.4   ,        49.1   ,                   0.0   ,               38.0   ,
2025-02-04 19:50:47 ,         300.0   ,            101.3   ,               39.4   ,        49.3   ,                   0.0   ,               39.0   ,
2025-02-04 19:50:48 ,         300.0   ,            101.3   ,               39.4   ,        49.2   ,                   0.0   ,               42.0   ,
2025-02-04 19:50:49 ,         300.0   ,            101.3   ,               39.4   ,        49.1   ,                   0.0   ,               38.0   ,
2025-02-04 19:50:50 ,         300.0   ,            101.3   ,               39.3   ,        49.1   ,                   0.0   ,               38.0   ,
2025-02-04 19:50:51 ,         300.0   ,            101.3   ,               39.2   ,        48.8   ,                   0.0   ,               39.0   ,
2025-02-04 19:50:52 ,         300.0   ,            101.3   ,               39.2   ,        48.8   ,                   0.0   ,               47.0   ,
2025-02-04 19:50:53 ,         300.0   ,            101.3   ,               39.1   ,        48.8   ,                   0.0   ,               38.0   ,
2025-02-04 19:50:54 ,         300.0   ,            101.3   ,               39.1   ,        48.7   ,                   0.0   ,               38.0   ,
2025-02-04 19:50:55 ,         300.0   ,            101.3   ,               39.1   ,        48.6   ,                   0.0   ,               38.0   ,
2025-02-04 19:50:56 ,         300.0   ,            101.3   ,               39.0   ,        48.5   ,                   0.0   ,               39.0   ,
2025-02-04 19:50:57 ,         300.0   ,            101.3   ,               39.0   ,        48.6   ,                   0.0   ,               38.0   ,
2025-02-04 19:50:58 ,         300.0   ,            101.3   ,               38.9   ,        48.6   ,                   0.0   ,               38.0   ,
2025-02-04 19:50:59 ,         300.0   ,            101.3   ,               38.8   ,        48.3   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:00 ,         300.0   ,            101.3   ,               38.7   ,        48.5   ,                   0.0   ,               46.0   ,
2025-02-04 19:51:01 ,         300.0   ,            101.3   ,               38.7   ,        48.3   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:02 ,         300.0   ,            101.3   ,               38.7   ,        48.3   ,                   0.0   ,               39.0   ,
2025-02-04 19:51:03 ,         300.0   ,            101.3   ,               38.6   ,        48.3   ,                   0.0   ,               47.0   ,
2025-02-04 19:51:04 ,         300.0   ,            101.3   ,               38.5   ,        48.3   ,                   0.0   ,               46.0   ,
2025-02-04 19:51:05 ,         300.0   ,            101.3   ,               38.5   ,        48.2   ,                   0.0   ,               43.0   ,
2025-02-04 19:51:06 ,         300.0   ,            101.3   ,               38.5   ,        48.0   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:07 ,         300.0   ,            101.3   ,               38.4   ,        48.2   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:08 ,         300.0   ,            101.3   ,               38.3   ,        47.9   ,                   0.0   ,               49.0   ,
2025-02-04 19:51:09 ,         300.0   ,            101.3   ,               38.4   ,        47.9   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:10 ,         300.0   ,            101.3   ,               38.3   ,        47.8   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:11 ,         300.0   ,            101.3   ,               38.3   ,        47.8   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:12 ,         300.0   ,            101.3   ,               38.4   ,        48.0   ,                   0.0   ,               47.0   ,
2025-02-04 19:51:13 ,         300.0   ,            101.3   ,               38.4   ,        48.0   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:14 ,         300.0   ,            101.3   ,               38.3   ,        47.8   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:15 ,         300.0   ,            101.3   ,               38.2   ,        47.8   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:16 ,         300.0   ,            101.3   ,               38.1   ,        47.7   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:17 ,         300.0   ,            101.3   ,               38.1   ,        47.7   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:18 ,         300.0   ,            101.3   ,               38.0   ,        47.5   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:19 ,         300.0   ,            101.3   ,               38.1   ,        47.7   ,                   0.0   ,               53.0   ,
2025-02-04 19:51:20 ,         300.0   ,            101.3   ,               38.0   ,        47.6   ,                   0.0   ,               53.0   ,
2025-02-04 19:51:21 ,         300.0   ,            101.3   ,               38.1   ,        47.5   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:22 ,         300.0   ,            101.3   ,               37.9   ,        47.5   ,                   0.0   ,               46.0   ,
2025-02-04 19:51:23 ,         300.0   ,            101.3   ,               37.9   ,        47.4   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:24 ,         300.0   ,            101.3   ,               37.9   ,        47.5   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:25 ,         300.0   ,            101.3   ,               37.8   ,        47.6   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:26 ,         300.0   ,            101.3   ,               37.9   ,        47.4   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:27 ,         300.0   ,            101.3   ,               37.9   ,        47.4   ,                   0.0   ,               42.0   ,
2025-02-04 19:51:28 ,         300.0   ,            101.3   ,               37.9   ,        47.4   ,                   0.0   ,               47.0   ,
2025-02-04 19:51:29 ,         300.0   ,            101.3   ,               37.9   ,        47.4   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:30 ,         300.0   ,            101.3   ,               37.9   ,        47.5   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:31 ,         300.0   ,            101.3   ,               37.8   ,        47.3   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:32 ,         300.0   ,            101.3   ,               37.7   ,        47.2   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:33 ,         300.0   ,            101.3   ,               37.7   ,        47.2   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:34 ,         300.0   ,            101.3   ,               37.8   ,        47.4   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:35 ,         300.0   ,            101.3   ,               37.7   ,        47.3   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:36 ,         300.0   ,            101.3   ,               37.6   ,        47.1   ,                   0.0   ,               46.0   ,
2025-02-04 19:51:37 ,         300.0   ,            101.3   ,               37.7   ,        47.2   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:38 ,         300.0   ,            101.3   ,               37.5   ,        47.1   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:39 ,         300.0   ,            101.3   ,               37.5   ,        46.9   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:40 ,         300.0   ,            101.3   ,               37.5   ,        47.1   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:41 ,         300.0   ,            101.3   ,               37.5   ,        47.0   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:42 ,         300.0   ,            101.3   ,               37.5   ,        47.0   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:43 ,         300.0   ,            101.3   ,               37.5   ,        47.0   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:44 ,         300.0   ,            101.3   ,               37.4   ,        47.0   ,                   0.0   ,               37.0   ,
2025-02-04 19:51:45 ,         300.0   ,            101.3   ,               37.4   ,        46.9   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:46 ,         300.0   ,            101.3   ,               37.3   ,        46.8   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:47 ,         300.0   ,            101.3   ,               37.3   ,        46.8   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:48 ,         300.0   ,            101.3   ,               37.3   ,        46.8   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:49 ,         300.0   ,            101.3   ,               37.3   ,        46.7   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:50 ,         300.0   ,            101.3   ,               37.3   ,        46.8   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:51 ,         300.0   ,            101.3   ,               37.3   ,        46.8   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:52 ,         300.0   ,            101.3   ,               37.1   ,        46.7   ,                   0.0   ,               38.0   ,
2025-02-04 19:51:53 ,         300.0   ,            101.3   ,               37.2   ,        46.7   ,                   0.0   ,               46.0   ,
2025-02-04 19:51:54 ,         300.0   ,            101.3   ,               37.2   ,        46.7   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:55 ,         300.0   ,            101.3   ,               37.2   ,        46.8   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:56 ,         300.0   ,            101.3   ,               37.1   ,        46.8   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:57 ,         300.0   ,            101.3   ,               37.1   ,        46.8   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:58 ,         300.0   ,            101.3   ,               37.1   ,        46.7   ,                   0.0   ,               36.0   ,
2025-02-04 19:51:59 ,         300.0   ,            101.3   ,               37.0   ,        46.8   ,                   0.0   ,               41.0   ,
2025-02-04 19:52:00 ,         300.0   ,            101.3   ,               37.0   ,        46.5   ,                   0.0   ,               36.0   ,
2025-02-04 19:52:01 ,         300.0   ,            101.3   ,               37.0   ,        46.5   ,                   0.0   ,               38.0   ,
2025-02-04 19:52:02 ,         300.0   ,            101.3   ,               36.9   ,        46.4   ,                   0.0   ,               36.0   ,
2025-02-04 19:52:03 ,         300.0   ,            101.3   ,               37.0   ,        46.4   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:04 ,         300.0   ,            101.3   ,               36.8   ,        46.3   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:05 ,         300.0   ,            101.3   ,               36.9   ,        46.4   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:06 ,         300.0   ,            101.3   ,               36.8   ,        46.3   ,                   0.0   ,               36.0   ,
2025-02-04 19:52:07 ,         300.0   ,            101.3   ,               36.8   ,        46.2   ,                   0.0   ,               49.0   ,
2025-02-04 19:52:08 ,         300.0   ,            101.3   ,               36.8   ,        46.2   ,                   0.0   ,               36.0   ,
2025-02-04 19:52:09 ,         300.0   ,            101.3   ,               36.8   ,        46.4   ,                   0.0   ,               44.0   ,
2025-02-04 19:52:10 ,         300.0   ,            101.3   ,               36.7   ,        46.3   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:11 ,         300.0   ,            101.3   ,               36.6   ,        46.0   ,                   0.0   ,               46.0   ,
2025-02-04 19:52:12 ,         300.0   ,            101.3   ,               36.7   ,        46.2   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:13 ,         300.0   ,            101.3   ,               36.6   ,        46.2   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:14 ,         300.0   ,            101.3   ,               36.7   ,        46.1   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:15 ,         300.0   ,            101.3   ,               36.6   ,        46.1   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:16 ,         300.0   ,            101.3   ,               36.6   ,        46.0   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:17 ,         300.0   ,            101.3   ,               36.6   ,        45.9   ,                   0.0   ,               36.0   ,
2025-02-04 19:52:18 ,         300.0   ,            101.3   ,               36.4   ,        45.9   ,                   0.0   ,               39.0   ,
2025-02-04 19:52:19 ,         300.0   ,            101.3   ,               36.5   ,        46.1   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:20 ,         300.0   ,            101.3   ,               36.5   ,        46.1   ,                   0.0   ,               34.0   ,
2025-02-04 19:52:21 ,         300.0   ,            101.3   ,               36.5   ,        46.0   ,                   0.0   ,               36.0   ,
2025-02-04 19:52:22 ,         300.0   ,            101.3   ,               36.5   ,        45.9   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:23 ,         300.0   ,            101.3   ,               36.4   ,        45.9   ,                   0.0   ,               36.0   ,
2025-02-04 19:52:24 ,         300.0   ,            101.3   ,               36.5   ,        45.9   ,                   0.0   ,               36.0   ,
2025-02-04 19:52:25 ,         300.0   ,            101.3   ,               36.4   ,        45.9   ,                   0.0   ,               37.0   ,
2025-02-04 19:52:26 ,         300.0   ,            101.3   ,               36.4   ,        46.0   ,                   0.0   ,               45.0   ,
2025-02-04 19:52:27 ,         300.0   ,            101.3   ,               36.5   ,        46.0   ,                   0.0   ,               36.0   ,
2025-02-04 19:52:28 ,         300.0   ,            101.3   ,               36.5   ,        46.0   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:29 ,         300.0   ,            101.3   ,               36.4   ,        45.9   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:31 ,         300.0   ,            101.3   ,               36.4   ,        45.9   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:32 ,         300.0   ,            101.3   ,               36.3   ,        45.8   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:33 ,         300.0   ,            101.3   ,               36.3   ,        45.9   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:34 ,         300.0   ,            101.3   ,               36.3   ,        45.9   ,                   0.0   ,               46.0   ,
2025-02-04 19:52:35 ,         300.0   ,            101.3   ,               36.4   ,        45.9   ,                   0.0   ,               45.0   ,
2025-02-04 19:52:36 ,         300.0   ,            101.3   ,               36.3   ,        45.8   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:37 ,         300.0   ,            101.3   ,               36.3   ,        45.9   ,                   0.0   ,               34.0   ,
2025-02-04 19:52:38 ,         300.0   ,            101.3   ,               36.3   ,        45.9   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:39 ,         300.0   ,            101.3   ,               36.3   ,        45.8   ,                   0.0   ,               34.0   ,
2025-02-04 19:52:40 ,         300.0   ,            101.3   ,               36.3   ,        45.7   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:41 ,         300.0   ,            101.3   ,               36.2   ,        45.7   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:42 ,         300.0   ,            101.3   ,               36.1   ,        45.6   ,                   0.0   ,               34.0   ,
2025-02-04 19:52:43 ,         300.0   ,            101.3   ,               36.0   ,        45.8   ,                   0.0   ,               44.0   ,
2025-02-04 19:52:44 ,         300.0   ,            101.3   ,               36.1   ,        45.6   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:45 ,         300.0   ,            101.3   ,               36.2   ,        45.7   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:46 ,         300.0   ,            101.3   ,               36.1   ,        45.6   ,                   0.0   ,               34.0   ,
2025-02-04 19:52:47 ,         300.0   ,            101.3   ,               36.1   ,        45.6   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:48 ,         300.0   ,            101.3   ,               36.1   ,        45.6   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:49 ,         300.0   ,            101.3   ,               36.1   ,        45.7   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:50 ,         300.0   ,            101.3   ,               36.0   ,        45.4   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:51 ,         300.0   ,            101.3   ,               36.2   ,        45.6   ,                   0.0   ,               37.0   ,
2025-02-04 19:52:52 ,         300.0   ,            101.3   ,               36.0   ,        45.4   ,                   0.0   ,               38.0   ,
2025-02-04 19:52:53 ,         300.0   ,            101.3   ,               36.0   ,        45.5   ,                   0.0   ,               34.0   ,
2025-02-04 19:52:54 ,         300.0   ,            101.3   ,               35.9   ,        45.4   ,                   0.0   ,               34.0   ,
2025-02-04 19:52:55 ,         300.0   ,            101.3   ,               35.9   ,        45.3   ,                   0.0   ,               35.0   ,
2025-02-04 19:52:56 ,         300.0   ,            101.3   ,               35.9   ,        45.4   ,                   0.0   ,               34.0   ,
2025-02-04 19:52:57 ,         300.0   ,            101.3   ,               35.8   ,        45.2   ,                   0.0   ,               34.0   ,
2025-02-04 19:52:58 ,         300.0   ,            101.3   ,               35.9   ,        45.4   ,                   0.0   ,               34.0   ,
2025-02-04 19:52:59 ,         300.0   ,            101.3   ,               35.9   ,        45.6   ,                   0.0   ,               49.0   ,
2025-02-04 19:53:00 ,         300.0   ,            101.3   ,               35.8   ,        45.5   ,                   0.0   ,               35.0   ,
2025-02-04 19:53:01 ,         300.0   ,            101.3   ,               35.8   ,        45.3   ,                   0.0   ,               35.0   ,
2025-02-04 19:53:02 ,         300.0   ,            101.3   ,               35.8   ,        45.3   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:03 ,         300.0   ,            101.3   ,               35.7   ,        45.1   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:04 ,         300.0   ,            101.3   ,               35.7   ,        45.3   ,                   0.0   ,               33.0   ,
2025-02-04 19:53:05 ,         300.0   ,            101.3   ,               35.7   ,        45.2   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:06 ,         300.0   ,            101.3   ,               35.6   ,        45.1   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:07 ,         300.0   ,            101.3   ,               35.7   ,        45.3   ,                   0.0   ,               35.0   ,
2025-02-04 19:53:08 ,         300.0   ,            101.3   ,               35.7   ,        45.2   ,                   0.0   ,               41.0   ,
2025-02-04 19:53:09 ,         300.0   ,            101.3   ,               35.7   ,        45.2   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:10 ,         300.0   ,            101.3   ,               35.7   ,        45.2   ,                   0.0   ,               35.0   ,
2025-02-04 19:53:11 ,         300.0   ,            101.3   ,               35.6   ,        45.2   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:12 ,         300.0   ,            101.3   ,               35.6   ,        45.1   ,                   0.0   ,               38.0   ,
2025-02-04 19:53:13 ,         300.0   ,            101.3   ,               35.6   ,        45.2   ,                   0.0   ,               35.0   ,
2025-02-04 19:53:14 ,         300.0   ,            101.3   ,               35.5   ,        45.1   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:15 ,         300.0   ,            101.3   ,               35.7   ,        45.3   ,                   0.0   ,               35.0   ,
2025-02-04 19:53:16 ,         300.0   ,            101.3   ,               35.6   ,        45.1   ,                   0.0   ,               46.0   ,
2025-02-04 19:53:17 ,         300.0   ,            101.3   ,               35.6   ,        45.2   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:18 ,         300.0   ,            101.3   ,               35.6   ,        45.0   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:19 ,         300.0   ,            101.3   ,               35.5   ,        45.0   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:20 ,         300.0   ,            101.3   ,               35.6   ,        45.1   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:21 ,         300.0   ,            101.3   ,               35.5   ,        45.1   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:22 ,         300.0   ,            101.3   ,               35.6   ,        45.0   ,                   0.0   ,               35.0   ,
2025-02-04 19:53:23 ,         300.0   ,            101.3   ,               35.6   ,        45.2   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:24 ,         300.0   ,            101.3   ,               35.5   ,        45.0   ,                   0.0   ,               42.0   ,
2025-02-04 19:53:25 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               36.0   ,
2025-02-04 19:53:26 ,         300.0   ,            101.3   ,               35.5   ,        45.1   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:27 ,         300.0   ,            101.3   ,               35.6   ,        45.0   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:28 ,         300.0   ,            101.3   ,               35.4   ,        45.0   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:29 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               33.0   ,
2025-02-04 19:53:30 ,         300.0   ,            101.3   ,               35.5   ,        45.0   ,                   0.0   ,               36.0   ,
2025-02-04 19:53:31 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               47.0   ,
2025-02-04 19:53:32 ,         300.0   ,            101.3   ,               35.5   ,        45.0   ,                   0.0   ,               44.0   ,
2025-02-04 19:53:33 ,         300.0   ,            101.3   ,               35.4   ,        45.0   ,                   0.0   ,               35.0   ,
2025-02-04 19:53:34 ,         300.0   ,            101.3   ,               35.4   ,        44.8   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:35 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               43.0   ,
2025-02-04 19:53:36 ,         300.0   ,            101.3   ,               35.5   ,        44.9   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:37 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:38 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:39 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:40 ,         300.0   ,            101.3   ,               35.5   ,        45.0   ,                   0.0   ,               35.0   ,
2025-02-04 19:53:41 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               42.0   ,
2025-02-04 19:53:42 ,         300.0   ,            101.3   ,               35.3   ,        44.9   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:43 ,         300.0   ,            101.3   ,               35.3   ,        44.7   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:44 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:45 ,         300.0   ,            101.3   ,               35.6   ,        45.0   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:46 ,         300.0   ,            101.3   ,               35.4   ,        44.8   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:47 ,         300.0   ,            101.3   ,               35.4   ,        45.0   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:48 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               38.0   ,
2025-02-04 19:53:49 ,         300.0   ,            101.3   ,               35.4   ,        44.8   ,                   0.0   ,               39.0   ,
2025-02-04 19:53:50 ,         300.0   ,            101.3   ,               35.3   ,        44.7   ,                   0.0   ,               36.0   ,
2025-02-04 19:53:51 ,         300.0   ,            101.3   ,               35.3   ,        44.8   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:52 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:53 ,         300.0   ,            101.3   ,               35.3   ,        44.9   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:54 ,         300.0   ,            101.3   ,               35.3   ,        44.8   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:55 ,         300.0   ,            101.3   ,               35.1   ,        44.6   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:56 ,         300.0   ,            101.3   ,               35.3   ,        44.8   ,                   0.0   ,               34.0   ,
2025-02-04 19:53:57 ,         300.0   ,            101.3   ,               35.3   ,        44.8   ,                   0.0   ,               44.0   ,
2025-02-04 19:53:58 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,                   0.0   ,               33.0   ,
2025-02-04 19:53:59 ,         300.0   ,            101.3   ,               35.2   ,        44.7   ,                   0.0   ,               33.0   ,
2025-02-04 19:54:00 ,         300.0   ,            101.3   ,               35.2   ,        44.7   ,                   0.0   ,               34.0   ,
2025-02-04 19:54:01 ,         300.0   ,            101.3   ,               35.3   ,        44.7   ,                   0.0   ,               34.0   ,
